steam_id
76561198109745957
76561197992275046
76561198042658712
76561197968352565
76561198000915102
76561197964284613
76561197960795455
76561197990875201
76561198082083730
76561197969405591
76561198054681538
76561197960416074
76561198082863930
76561197969414826
76561197968982243
76561198086453794
76561198242753784
76561197964101926
76561197972075582
76561198050539175
76561197960418748
76561197961312079
76561198063456625
76561198064542135
76561197964743391
76561198060964875
76561197976588484
76561197963554593
76561198120379930
76561197960301086
76561197960345045
76561197975778296
76561198112457068
76561197975168682
76561198038965674
76561197990754422
76561197998915680
76561197981188505
76561197991183139
76561197994129326
76561198000829225
76561197966944782
76561197991070763
76561197977084085
76561197992219796
76561197987804266
76561197960854484
76561197961404480
76561198028452006
76561197965903917
76561198065243288
76561198123658261
76561198063607552
76561197977154179
76561197993131721
76561197961488599
76561198061939778
76561198025038390
76561197979707122
76561197962105356
76561198011900655
76561198058653601
76561197976080151
76561197960890780
76561198067451522
76561197967399035
76561197960462483
76561197963461979
76561198320249266
76561197961175717
76561197960403366
76561197960432969
76561198068296423
76561197970767347
76561197973269606
76561197968196322
76561198009384368
76561198014800763
76561197991203859
76561198127115018
76561198085945115
76561199488742187
76561198154594356
76561198060768417
76561197970832379
76561198036575177
76561197970325372
76561197968713408
76561197970315823
76561198856000386
76561197966807510
76561198054687096
76561197971692926
76561197960285709
76561197960793868
76561197969593376
76561198002124210
76561197960450011
76561197993888185
76561198125943696
76561198041982235
76561197970610844
76561198058006641
76561197967486584
76561198197492443
76561198068024414
76561198130700797
76561198003040300
76561198061920930
76561198022230117
76561198019784368
76561198063137916
76561198262903679
76561198028645386
76561198065663993
76561197972347087
76561197992786140
76561197969642970
76561198011769010
76561197961416053
76561197960269902
76561198001768174
76561197960462692
76561197960349077
76561198068396482
76561198053712163
76561197969348276
76561197961056423
76561198107561244
76561197961451148
76561197975035112
76561197960789164
76561197966493207
76561197970129159
76561198080469093
76561198004115669
76561197960297457
76561197990406826
76561197968129882
76561198006935332
76561198074338851
76561198004861630
76561198066695853
76561198038148667
76561197969707809
76561197969547671
76561198027761667
76561198025037520
76561198095260830
76561197969554216
76561197998921366
76561197960337280
76561197982932147
76561197960273963
76561198032083188
76561198062457412
76561197964270785
76561198074960024
76561197970238929
76561198061341138
76561198991279620
76561197976096851
76561198060736186
76561197961298870
76561198000050172
76561198003127674
76561197983117720
76561199368584002
76561197967837961
76561198049559035
76561198020848341
76561198033622971
76561198001477366
76561197960534894
76561197984447638
76561198037607734
76561198056039430
76561198002194344
76561197960281313
76561198008531625
76561198126377428
76561197960346057
76561198052232782
76561198057039518
76561198002589157
76561197970290814
76561197981291930
76561198019826927
76561197964851220
76561197974503975
76561198005108291
76561198065327639
76561198003607572
76561198006526974
76561198013116420
76561198042316205
76561198062180145
76561197960565370
76561197960950189
76561197961075851
76561197961092053
76561197971153381
76561197988557094
76561198002601086
76561198004693199
76561198006524185
76561198068640456
76561198074603467
76561198083836411
76561197960431937
76561197991374468
76561198000924955
76561198005434532
76561198007367858
76561198011975222
76561198012860703
76561198014155127
76561198042799828
76561198047160611
76561198065448455
76561198068604886
76561198074924344
76561198084924361
76561198103401278
76561198116205843
76561198116393223
76561198121133687
76561198129329079
76561198130836269
76561198148691325
76561198149968932
76561198228262956
76561198005648138
76561198010301901
76561198014354047
76561198029261412
76561198035802490
76561198035803014
76561198037359363
76561198038328254
76561198040528309
76561198047015419
76561198061688775
76561198066720311
76561198078140958
76561198137617962
76561198223853356
76561197974755837
76561197997678641
76561198004663613
76561198012031472
76561198043168021
76561198067155915
76561198081673548
76561197960454093
76561197972436959
76561197972504730
76561197983340893
76561197985210691
76561197989011535
76561197998455106
76561198007112619
76561198009922051
76561198034348692
76561198042413647
76561198046991615
76561198051636858
76561198074987887
76561198082043254
76561198110258726
76561198206032804
76561198111529013
76561198158615954
76561198322698260
76561197960868941
76561197981436833
76561197998735365
76561198008423239
76561198014033513
76561198040371209
76561198041877663
76561198048340915
76561198052593567
76561198060839407
76561198072942518
76561198075167334
76561198077172429
76561198242547004
76561198855689012
76561198877230304
76561197961312314
76561197974815443
76561197998132985
76561198005126941
76561198011129076
76561198013844309
76561198014606386
76561198032645393
76561198033983380
76561198039430842
76561198054857811
76561198101821222
76561198186716989
76561198208468929
76561198286063183
76561197970746708
76561197976112925
76561197987038894
76561197988270047
76561197991929697
76561197993330698
76561197994659655
76561197996524031
76561197997718619
76561197998567486
76561198003447212
76561198005008462
76561198017416042
76561198032090709
76561198035179717
76561198039806173
76561198039932872
76561198039939812
76561198043645327
76561198046046344
76561198051635405
76561198051921410
76561198058434440
76561198058509969
76561198058613240
76561198059096494
76561198061337935
76561198068311193
76561198071911499
76561198072152155
76561198130729446
76561198132284879
76561198137837777
76561198199404241
76561198277006142
76561198278220949
76561197972192883
76561198035567215
76561198041934577
76561198143957003
76561197971358039
76561198034113620
76561197977453874
76561197983383140
76561197991894506
76561197996135932
76561197997990555
76561197999665627
76561197999690237
76561198009777274
76561198013999010
76561198016405489
76561198018829717
76561198025705160
76561198028155827
76561198028289834
76561198028306738
76561198029509030
76561198033197869
76561198037460639
76561198039735255
76561198040241889
76561198041963302
76561198042174704
76561198042849624
76561198045496179
76561198047024588
76561198054071076
76561198055535493
76561198055929835
76561198060842728
76561198060879982
76561198062462578
76561198065321977
76561198074836586
76561198075497154
76561198075847047
76561198082437729
76561198084569726
76561198092859855
76561198093131048
76561198094221656
76561198100680480
76561198103005510
76561198108777235
76561198113436983
76561198117261212
76561198121560950
76561198123809710
76561198126681966
76561198128859738
76561198135003708
76561198136281691
76561198230773564
76561198290705112
76561198295109679
76561198428348292
76561198446882265
76561198834764063
76561198840511764
76561198015467366
76561198021266734
76561198035793765
76561198042355540
76561198049007182
76561198053108043
76561198067949115
76561198077236777
76561198108014970
76561198007308214
76561198047102694
76561197967942994
76561197970773126
76561197979650007
